stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
24.42910923591959,8.892547816639546,8.39205689294684,32.76632107059894,34.393788837401615,34.73425389767774,48.99668300447322,10.838237587807525,10.356398463036385,27.71380222586249,21.67566457014724,1303.8661181370153
24.360498157633664,8.641453895648027,8.28680124757337,32.57874105685662,33.41884484228944,33.78031444371681,49.042253819392656,10.648024073373984,10.0529879469608,27.238960766949575,22.266415907118333,1302.5281179112972
25.080659986016727,10.0,8.038064274160183,33.44429901580382,33.35261000195428,32.47330876082563,49.69013280902324,10.035727887015948,7.073065322931195,29.57097914660437,23.8768364735709,1299.1184208810082
31.31610740105088,6.977484060233519,9.873876630639725,29.421741129791304,44.801415727553014,34.33949182471421,49.04847148322372,10.512853965914475,11.759671958561649,25.01737006684595,25.64466502748092,1297.4624151454082
31.895144765685423,7.218539848435654,9.955033226314924,29.5948936279798,44.68931547212403,34.887012285600896,49.010786978597295,10.229998087488127,11.076220684910936,25.061448160660632,26.198682725145694,1295.897616950122
24.64296300389394,8.549707035028689,8.200666795513413,33.37444541291901,33.06789532594805,33.80610965649095,50.68058195737613,10.428903380673784,10.148007406251423,29.78744316575805,21.9721302166364,1295.0433307546043
31.457387637668752,7.270861485053621,9.334812154228056,29.502184427431313,44.89795666402192,34.06196947552784,49.381991670945254,10.391026266238658,10.925381247425236,25.403864741528924,26.03146859715064,1286.85845520363
24.930800664628187,9.100568213535036,8.176216380285357,32.71598197011453,34.67514760538112,34.75682766728764,49.319595054967905,10.261571114055208,10.595655976889796,28.27966422809879,20.55176088760867,1286.628757463783
24.55234102030544,7.308950556757801,8.770810481198707,32.51779753361637,33.44262170198647,34.10624365195169,48.83864794938541,10.472558293265775,11.449345053398732,27.023872890285304,20.545834224062855,1286.1954926597757
24.507688473998385,9.994183429340085,8.83166658547752,32.403119718130405,32.623946270487664,33.774227984943074,50.293515120719285,10.54472437923383,11.133193082422084,29.976353897323353,23.452693899423032,1278.107937664132
24.64948619900017,10.0,7.9218829539565645,34.00052061562079,32.57435488553188,32.907926925644226,49.29018482038044,10.189583324227709,6.150726987005972,29.32248004676839,24.392364827843785,1274.5308280599966
24.312921786779608,8.330610943029022,8.530696666000857,32.30969487989157,33.806451348081495,34.46889176539166,49.597619568001654,10.138365433593592,10.86845919063134,27.506163481803114,22.505512764049666,1273.2971620725475
32.27823409383057,5.845767957016163,8.532311867830314,31.04644883675264,36.20676916217356,40.0,48.50932443334353,4.584385130064183,2.0,31.74317588045841,23.756097801108016,1272.7841884639056
24.06674368463356,7.488514925836572,8.668894990918464,32.6065635332135,33.06527159754838,35.26565169823253,48.507694114058545,10.399848727006058,11.11397876987166,26.92320312483542,20.091918969302533,1271.4779420755658
25.512202980884133,9.205190792329082,8.710606071081967,33.30550924124762,33.76049392935853,33.905187101018406,50.42821421404769,10.17829653304361,10.487860196466467,29.28124219117934,21.915943997464,1269.6056181660206
24.355034300483428,9.74926108408425,8.149355378116777,33.41010601169816,33.48999484665044,32.72424450832224,49.48891887703996,10.43685692930766,8.17902592014947,29.390269165932654,24.206018722528952,1268.6727704685982
24.982718201825463,8.102357319748732,7.285824042301123,34.3167806072382,34.485015980431605,35.51114757262697,49.89885760328645,10.680669978903476,12.115863690927542,25.776082595886997,20.136067669471792,1264.321471486699
33.542467711151346,5.817218821951315,8.3860008563342,30.26367212587557,34.90117881863641,39.56743007039508,48.154068922782514,4.520372992430363,2.0,30.714158038234,23.785062885246496,1263.2868727532004
24.73746967929909,9.794540409097692,8.582100777362326,31.82030508049816,33.56073033246691,33.63283564537631,49.48737395961293,9.90384003372763,10.558255387097448,27.43960636333798,22.465931094996865,1259.1019405249172
24.22279128882252,8.897837914765015,8.316145203055276,32.14666608367636,33.329208130521025,33.826569052044384,50.07713396413363,10.106352912194064,10.344355508936616,29.323964015425048,23.53946155779457,1258.591357515303
31.341670039285574,7.093157380352368,9.806929710733476,29.325411265716475,45.344631078373645,34.47676979092878,48.84419310295577,10.755775197400547,10.67449670689876,24.57601215933658,26.02892493872081,1250.6414879178992
24.554500230417688,9.38073076591864,8.880576280868723,32.781534208680135,33.70635706255839,34.62135688842026,49.18992867959357,9.825884152180262,9.869165039421542,27.332830752833363,22.34112254780196,1247.3574850228615
25.0485492026456,7.727634266062184,8.176933833751706,32.74909853431721,33.64138066629238,33.9426817485289,48.708616483758846,10.537517927467192,11.522849779327773,26.664714514928065,21.90202100948741,1244.091400233301
24.214536681948974,9.351316218555272,8.465801365971041,33.78698012771106,33.41459325813634,32.17311775096997,49.27229352607254,10.166528277291798,6.696061390793063,29.465012315776733,23.53123615369065,1243.384189037144
25.106453658860968,8.310491909234392,8.395529294218127,32.751715150702594,34.338546450873665,34.81590989793703,48.09007864331526,10.735752669813625,10.29169630745928,28.051018820907657,20.4005767981283,1242.2369658329226
25.4109542274256,7.563895257535652,7.894577541985238,35.0,34.9097139275256,35.572580951586225,50.16670137580382,10.688012710312302,11.606868856359393,26.722014201477265,19.86316154375405,1241.8317921269118
31.56056327827059,6.470254628201296,9.946153962341205,29.7987850226788,44.94160187263147,34.36937313330119,48.76409978500278,10.89165507720534,10.9804398895731,25.567332116890785,26.247555340956136,1240.1823993646758
25.04861017158276,10.0,8.288019108333994,32.775786726298534,33.533721674240866,32.30748873819876,48.80213091351067,10.01202093828926,9.139130713885606,29.914559207506137,23.688382428060574,1237.1875591902244
25.181330959319705,8.37155388355553,7.095260648001264,33.75251057696273,33.683653371081896,34.967948445872345,50.54214585402401,10.208553852722568,12.205820895878542,26.292033920260874,19.5540280172783,1234.0008257255358
31.623112396841183,7.009909144359349,9.938356733634606,29.32668965231415,45.60197023746469,34.30839790034919,49.03388288904702,10.40711144907509,11.530562182623116,25.269230823202673,26.67890924773081,1232.8519305704683
25.181794250363915,9.25495210562216,8.616808684991163,33.72929864125567,33.671243677943,33.05192163553667,49.37654794892417,10.05450958811072,7.479830061473307,29.12038381165868,23.449709540564665,1232.2787564775135
23.981845709352665,9.260758127529266,8.368565836596618,33.12739931488497,33.02362720648426,34.86365365821827,50.52626672059965,10.140485422728736,10.882814948508248,29.594869082177578,22.448746653450936,1231.398183182646
24.58967482532871,7.4086897171647506,8.229821685573034,32.72040481184031,33.58764766877676,34.30833557972548,48.23013897029069,10.538097398903586,10.809388005821438,26.092309677304925,21.179720249413197,1229.1504860042403
24.00973470299498,9.241934532565445,8.881475433169278,31.92014960358119,34.214391873251664,34.876558265450946,49.65572601540386,10.157976657572462,10.71658983560262,27.649660294532737,21.206320192870766,1226.1075096022978
31.42762248449352,6.65341369300731,9.473988797781926,29.72660817611507,45.45524985039583,34.6681304416373,48.77352807900462,10.002627826318982,11.154212261905212,25.20362724640626,25.84101118716645,1221.0741207442625
24.42138288120595,10.0,8.840681766119188,33.009568434779496,32.78922370868388,31.961708133228917,49.88178721621393,10.450476718385884,7.681630594140193,30.356649224580167,23.795263141436884,1218.1884100088064
30.970607166928325,6.724629636734256,9.733143899959112,29.447329517083396,44.94174649274101,34.91821520560597,49.65539196988236,10.575199212210356,11.24876886093044,25.096625525762985,26.247598678714652,1217.3578201527998
24.9102250780883,10.0,7.830017258732841,33.566055094895034,33.531246182778624,32.261381390805326,49.08969181805151,10.442162852377797,7.645543683642621,29.105645368417814,22.54456603428016,1217.2649197680075
24.664445318228573,8.747338515070481,8.925240095416031,32.390511902425985,33.45415170293306,34.4477352623121,48.68494098070146,10.973757618741566,10.268598962317478,27.883020930131853,19.554686791029575,1216.4466089969756
46.501594910040374,6.031696496795147,28.988162098042157,6.522388161803518,57.85470593199545,29.640504565560132,51.74402192961292,27.119342218978623,3.7182719202011087,34.9313995124302,29.472026265282157,1215.8995206673608
24.70735368191908,8.584550174369665,8.352369052866505,32.795980307375224,33.97526875714849,34.35837847633632,50.23691750631181,9.95103443957918,10.817022342751818,29.71043046291135,22.536861539532495,1211.8940717209953
31.10414250437882,7.002244039155368,9.442754615040492,29.949503371369573,44.24689960389188,34.57630726269253,48.84188306309791,10.551228339303623,10.889462984134624,24.899953045595954,25.690868041196985,1211.592874780967
24.81608746699509,9.475762392588258,8.348132335008916,32.54037789834796,33.5303317591475,34.05872999105266,49.23434084818859,10.536703912836868,11.042933773799104,26.705569335004085,22.478850022572253,1211.306052244261
25.010888898252652,7.966322384385388,8.799697430936142,33.322725774548864,33.74505586447318,33.71776437629251,48.948048205784566,10.26468540937844,10.23775867334751,27.642076178592017,21.398331430438297,1209.346666104735
24.432191460003914,8.121432587070586,8.957702649460915,33.604626687384844,34.921821815169444,34.92146532075142,49.18445873346776,10.667840275771631,10.268199870326296,28.05950511960015,20.79364933691235,1209.20412947972
24.433984988584942,8.119004494092808,8.959450945410794,33.600012523806726,34.922505373743235,34.92221683861611,49.17692125265022,10.67455606511708,10.269437218595629,28.055076607012086,20.779508615635574,1209.092930707786
24.83101130738961,8.647952747070379,8.474975141234294,33.019746142323115,33.47964119089264,35.080325075056834,49.56903754594167,10.445082572353783,10.634501402865052,28.739448774097287,19.852166009343957,1203.8462876344347
32.71056285767522,6.632196981217476,8.31692860537339,30.534705528427228,35.42101176403162,40.0,48.652581707879826,4.5625111235353994,2.0,31.279729525248644,24.33956295455093,1203.39510282411
32.711703166681446,6.633835966008029,8.318909852036386,30.53472884936078,35.419150614265554,40.0,48.65306885001922,4.562640365731057,2.0,31.27479927308783,24.34054416880093,1203.3244036657015
24.37565060258976,7.339702501884775,8.37281686116482,32.21784627842756,33.030669021906384,34.86507206234666,49.089754147467424,10.363540911568832,10.835540491045023,26.63863775587286,21.504968405969223,1202.484012036839
24.592823027627716,9.6892226179423,8.050023226818375,33.80040416832559,32.41828719622145,32.444792596637996,50.022466980933274,10.457118556681252,7.423223651269737,29.14486138913792,23.66156342156528,1201.5449722869416
24.536060575415775,7.307790751609893,7.915563916699683,32.7547981971394,33.99102998117961,35.11040085540081,48.45647789581861,9.443169929199296,11.41064408957202,26.7053049871205,21.383594327064408,1201.253638570157
32.84623846544997,5.7175391363769705,8.193888378585864,31.090185722128627,34.73040604421848,39.679674913792766,47.703759922335834,4.122427854373925,2.0,31.466044495080315,24.521672934602176,1201.0181690039644
24.31988403529451,8.46848902168818,7.618718226913948,34.555097794861624,33.21372794164973,34.6609768533673,51.07760378334913,10.029550458777804,10.198262864014763,29.37969671699421,21.75636974900482,1199.458117529237
32.85739673253538,6.062478347040782,8.048507584479387,31.577279829542153,36.26592344176651,40.0,48.18179425289504,4.393121286896823,2.0,32.03526807885683,24.546419749307923,1198.106196047851
24.522887435658475,8.178997237038127,8.341323985806177,32.86073196769447,33.72800046604644,35.08229068790099,48.95464703599117,9.941289560443236,10.590938423590108,28.17277956453349,21.063202221003355,1197.385204117858
31.4948567669245,7.249781586124333,9.14622351201564,29.984572167579312,45.12398974730419,34.79443634450633,48.76693062941807,10.950736023627735,11.456730983840677,25.168619605234404,26.441451758988684,1192.0571616538143
24.45251699786734,8.629379888735267,8.308218486242675,33.16780778922296,33.90791712296916,34.82367631376662,50.633725560060014,10.313633332555025,10.73226624679447,28.4272013062548,21.553356389551027,1190.3389121365435
32.41167282860398,5.3760318784185985,8.587146906086568,30.60495971433713,34.92229806878401,39.60519478283842,48.64087844926467,4.053432010721367,2.0,31.098351692068597,23.89689479166446,1189.8579944268422
23.784694881636806,7.696330457734937,8.131507275389666,32.982041931393134,32.97427084403763,34.825453500128695,50.27959418425202,10.389671727877085,10.155500431379474,28.547367601444833,20.950285912290763,1189.8448326935722
25.00191322734676,10.0,8.178001892152597,33.588149814947386,32.13259312192438,32.73266028267742,50.092226490734625,10.737128351238445,9.35775012283086,29.335311422103903,24.680880256263727,1189.3756402223298
25.305745103183863,8.6761198570038,8.16074774601258,32.618361096246645,32.73566933331313,33.530335201895866,50.12346843951752,10.148081712116962,10.697683051458435,29.50497068059762,22.595074555143256,1189.2323133960963
25.30724476477433,8.674100883736799,8.159761150753111,32.61742255078252,32.73709433552223,33.5299606815934,50.12401422277843,10.146909118993182,10.697399983740697,29.50443518360002,22.594580893368896,1189.1363350543324
24.573782930300546,9.328878029971538,8.146267845545243,32.36338525807228,33.55420999736887,34.07154582151903,48.916465491962434,10.196247681784085,10.312809064449752,28.05578012822589,23.264593175517664,1185.7565436698824
46.366263363970866,5.903455036511213,30.0,6.465771038292188,58.311465438592265,28.896281002999014,52.0,26.923470415073695,3.8682103177844143,33.776217843928364,30.0,1185.5217783454718
24.562079018333343,8.605441594500133,8.561226409302531,32.0236277296575,33.93806881958755,33.846000496589305,48.454480276726756,9.78857769763649,10.694558815963608,26.342354922492973,22.85776931641108,1183.2390218448743
25.033545828907855,10.0,8.658807251001582,32.18073847403373,33.21514188480784,32.74108718523326,49.94358497335624,10.681417047849376,9.43555519679222,30.214606249134786,24.494672387659975,1181.953066949838
32.505006809729075,5.551661145773305,8.481617311873357,31.676534030075352,35.53609607229016,40.0,47.74239145017956,4.454137386804117,2.0,30.684404444741595,24.111182526285862,1181.4196186551126
25.00561519483131,9.528850667040292,8.306034296894408,32.406043650120694,33.40116429088721,33.800317351672405,50.64276818039084,9.966975173783004,10.07054279699972,30.419435159341624,22.84456830724162,1180.201857920496
24.20988722478661,8.182443237663277,8.504237499719586,32.56749087718588,33.854554055971214,35.248446370278565,49.631391828541545,10.948449792514484,10.3608221129177,27.626416005071253,20.57291344109061,1179.5771048383212
24.60719156398387,9.177473688063673,8.375327519931044,32.06065645387192,33.30686964349294,34.31112139601858,50.07504532444377,9.973593564145611,11.406365377666546,28.434314374443627,23.11225515470712,1178.6825483410066
47.26964437049728,5.8579557685919,30.0,6.261410388194249,58.611991149607725,29.425896549789176,52.0,27.913110967462877,2.0,33.83257153150913,30.0,1178.1124046585392
24.748957859383182,8.555712322460828,8.32422975380837,31.903096716469076,32.93642839689111,33.493258043482214,49.10151765042057,10.229617610166748,10.777000257981918,26.120134191181535,21.854701186110688,1177.5677391399404
24.593863910870123,10.0,8.775645318344584,32.13346561132695,34.13403057920842,34.08809484300825,49.687884212172065,10.134982564481744,10.320956757279438,28.98540322789772,22.997823324222075,1175.348845793309
24.796008686295067,8.203978105277788,8.371870915758509,32.287512933000535,34.10089500429006,34.94761394678698,48.73970427962045,10.355767876482352,11.327778270154491,27.897046119644408,19.668168202858073,1174.151452763388
24.235152754013352,8.271304251258261,9.473223656504318,34.14904754013585,32.831530720642284,33.72784816698001,51.15125641573037,10.209801817205118,10.268372709498404,31.140246772325785,22.04596887507805,1172.3665985293046
25.200638887308756,9.332283240810511,7.906530290262988,33.66946563288675,33.1830741965384,33.173778009986805,50.6856639862175,9.821441131438224,9.422858338393528,28.98928846486562,22.30237595494027,1172.2071945502869
24.252007633207185,8.271944862807402,9.489036537979246,34.15525190800236,32.85416386393342,33.720800273141826,51.15886628790616,10.203858094230878,10.274486196384624,31.099793686545265,22.00910546709737,1171.4395801735627
25.557976537981126,8.696401668757712,8.347161461367712,32.346270077200025,33.152151286987234,33.67282191011993,49.12249535597747,9.615150784686817,10.392958832550905,27.668471892343028,22.44558612585779,1169.9474781071876
25.500196150630316,10.0,8.918240553889937,33.49973130161241,34.13681649473794,32.216693147807234,48.47592420579541,10.083972129351798,6.615249370475386,30.119384855068212,23.902063780186644,1169.7386232633507
25.500296743453266,10.0,8.918396740670515,33.49948055056213,34.13761424326029,32.216599600566404,48.47562810657024,10.083709887774368,6.614538110667987,30.119558697346076,23.9020060395538,1169.7327888797518
31.66484566661962,6.039321832973223,8.452889587293322,31.013837324081344,36.214775826067246,40.0,48.29296838342529,4.720475367082299,2.0,31.176458995204996,25.00246924936546,1166.6444143362387
32.09878754399983,7.858871628902629,7.492610870989345,31.287961963539665,34.879478315753175,40.0,47.874884031590945,5.294038140421285,2.0,28.732048977907713,24.693281376952523,1165.7360843759525
25.234301532587477,9.394424869121014,8.176943386364568,33.257899050649954,32.78613899025858,32.690289343297586,50.13266741934324,10.063243235476024,8.856608962145758,30.171309972333535,23.907157444909338,1165.2890034470547
24.45359949362246,7.173532427374463,7.988627578410016,33.31328910301454,33.52984937609599,34.90674207354589,48.8966858170949,10.221746050507646,12.017254567655778,26.103326152175647,20.404867292284028,1164.9516349399564
24.709677172806376,10.0,8.766055349113783,33.84229238301322,33.841337106014734,32.252417807586376,50.16403456536878,11.142146727454715,7.349992782367123,28.894815599051466,23.77272851177123,1164.60807832281
25.38791742257974,8.278722527190896,8.905480541845693,32.11172381086758,33.75947168160897,34.47760010136362,49.152153380280666,10.840370297058897,11.38663143306285,25.49745013478153,21.53075787386256,1163.8336978419247
24.396797018343047,7.416294457983136,9.198431510636986,34.339514937518,32.8276140097294,34.20310810959037,51.411841598622146,11.19397198666248,10.557627088199546,32.30557450815242,22.195090281685523,1162.5357729360294
25.763291049306034,10.0,8.643201459213522,32.465029591012836,33.126573549410736,33.100915159551256,49.04760241685161,10.353962496283584,9.792242330285266,26.72358466323592,21.758604262270698,1162.325954943066
34.613804108964494,5.307506522846321,13.126937449757676,30.41920378488962,36.68979486227248,37.84905520700702,48.69091463820932,11.18437058677569,20.637446333546247,13.540163414335362,23.362387102517207,1161.565010987586
31.140934690838908,6.797571818879853,9.418379585552954,29.061749138854815,44.60802638321586,34.52288756296134,48.655378700802224,10.265997527321334,11.175307194527807,25.116030810171292,26.46942363478219,1161.280461385439
25.12922076960014,7.95865547667702,8.085779791151081,33.18117391271667,34.55179172029771,34.83211417380955,49.39602300215995,10.884689461287977,12.045759240343587,25.859966468643144,19.743203303725828,1159.7590915152505
24.905156593017683,9.037251593494558,8.521627405967449,32.51107585920791,33.18097179911892,32.67889461857743,50.812211278773795,10.444525632640785,9.488471744054587,29.308138552235448,23.136786627207226,1158.6751346399103
25.41845887123389,10.0,8.348392839260708,33.653722178378956,33.174977666957695,33.1039892555146,50.34640279965787,11.277136212348472,8.490958074507013,30.793530933150283,24.914906647048483,1157.0740088546918
32.10628837710478,6.345642880331366,8.003498470668946,31.225336216937823,35.48077470265487,40.0,47.512533915951366,4.777315639788921,2.003374726235813,31.92633334136428,24.11833127400307,1155.7789857508178
25.402614449553948,9.346844980785404,8.741273199493744,33.19764196692967,33.32970649146365,33.8718816343264,49.58502170992764,9.860598932576188,9.548503502736718,29.22172125904592,22.819516366127033,1155.6352896780263
24.470704166641664,7.066519163429369,8.225352688801914,32.916559472785316,34.09366842973615,35.126959146228046,49.157602491359256,9.944383984477128,11.976113906120398,26.971604462582324,21.55807742299776,1153.2456375016118
25.24924151768397,7.661110582224486,8.145079993527563,33.04026532898659,33.586176459223985,35.167402204173634,48.76052283264677,10.781699947658378,11.145599462595031,26.966625016269695,20.241478250903892,1145.09778438578
25.39676694514008,10.0,8.33163309379604,32.798572178042384,31.994141106825293,32.63323154015942,50.667712709092946,11.079334051657264,8.364892970359817,30.251449321368945,24.445099081173055,1143.0166146755037
25.216429269835363,8.238176844435563,8.965871884907653,32.79653243773149,33.73901668389352,35.6988636834728,49.827784013312815,9.870035506933275,11.09625196447723,27.05359836720224,19.87957011369378,1142.5656681907858
24.70254922428879,8.707408950211164,8.163829228662468,33.062188415220106,33.33847560076376,34.38140368105866,49.66344449828226,10.185864103030978,10.89013475029948,26.985686036650534,21.11204880454166,1142.386849645398
25.22997639184055,8.236341563071893,8.964740820163348,32.79001064675264,33.738373908086544,35.6951044089333,49.833724728727304,9.878604621283166,11.084804915167378,27.062974631928903,19.891429082536888,1141.6715581384196
25.13649374791648,9.64796662706422,7.962816714387044,32.939934163739295,33.633804541647386,33.83591051575055,48.76935267247433,10.110275014463465,10.195424979961658,27.689003075527047,21.578701830192504,1141.3414126375246
25.153020267340263,8.637163504418629,8.439560659129354,33.29116517091682,33.618435212673575,34.333209189668366,49.51682471415462,10.695468776457371,9.57960621935898,28.09629164014372,20.8866318700844,1138.959723157419
24.74505696995577,10.0,8.304270259377683,33.096888819767145,33.820154446059256,33.24444422486882,50.305600037990786,9.828423561882977,9.388503269440626,29.171399285376292,23.84839332276854,1138.0614108928603
24.939656309427008,9.354881730464044,8.174065226491201,32.538954007878054,33.57282301692602,32.9694391283016,49.24774575217488,10.108291963376017,8.842686562836903,28.587746204381055,22.874099584751505,1131.9206214343503
24.183299000379,8.322041223278992,8.74189968684948,33.849529086363205,32.92562649390045,34.50401287377691,51.06032970878825,10.881636822862063,10.890196004082158,30.27978851474825,22.36019250875887,1131.452265974982
24.631874807763264,8.347751451057052,7.752426205229036,32.78816413657601,33.958289028897575,33.995123990359176,49.97517611920553,9.498387021761015,10.863824967781207,28.977102162719294,20.501229638885853,1131.1687634564332
32.09585947819977,6.357922850881849,8.033788009733378,31.221698038525968,35.481478391107885,40.0,47.486847243026226,4.788121522960721,2.002942063151924,31.946687944488353,24.107004373724408,1129.3984313080691
32.44980134254023,5.882130852550186,8.329325397490603,29.962968150669266,34.702634780020595,40.0,47.6443072832338,4.6191282886289295,2.0,30.655461116882833,24.964013585907292,1129.3113234752054
25.64215676884953,8.746489155283081,7.865083955240614,32.8110056597339,32.66000695431358,32.61357559511956,50.10055075021512,10.54253086229242,9.191555600421118,30.306745888463556,22.277753355610937,1126.3490261805673
25.008601676289423,8.621318316939572,8.389731488671277,31.92510932177585,33.895617905714765,34.309593904185576,48.66972702631846,10.2207226083861,10.648435074430854,27.03253731128052,21.182107992066577,1124.0080943936518
25.949906336576287,10.0,8.09376080382581,32.164998919271454,33.50191210341293,33.87317384252024,49.22078375451984,9.786141273747411,11.681726560928386,25.409950902593792,20.11384149597627,1122.6560881224975
25.91867184339758,10.0,8.632462418712594,32.445721080814906,33.247821121849185,32.88292859281999,49.99485647913655,10.38053080443227,8.240723536470137,28.99262665088034,24.209234132392,1122.1736738658035
31.86440916070467,5.3400247219160315,7.711572905627781,31.626036788296876,36.288914539046566,40.0,47.76988283574458,4.488731680949275,2.0,32.91228808070172,23.808327869146495,1122.099859518352
34.052898935811655,4.491745521296195,13.049125544750742,30.536314777962847,36.56198027554589,37.43581146943186,48.162111138003205,11.213644784427515,20.936579589301356,13.316980102417835,22.86177640973811,1117.9195478885413
32.27540436291636,5.973822231325144,8.541465789038265,30.389394302321374,35.76480334793443,40.0,47.890084536991885,4.289070736956703,2.6537173262915146,30.908616956510897,24.20975880359476,1116.9027600395275
45.58096428791477,5.053336261518883,30.0,6.362452255533944,58.81787902038841,29.653191163488952,52.0,26.1822217227658,2.0,34.3932248002004,30.0,1116.5350355888877
24.72708898104693,8.23697659971221,8.007259550292178,33.24854356103557,33.828154674103224,34.630142903094914,48.547853072389564,10.525565642918007,10.530823629202528,26.86709739642331,22.069605203290607,1115.3433941940712
23.93053055704484,9.524609110022832,8.156143795571511,32.44916478382478,34.13107340485178,34.926956405981464,49.68228421203273,10.220653154098391,10.651592438424773,27.779750619503204,22.48674020078813,1114.834983234985
24.892732069806293,8.16882851301254,8.001644033914873,32.10238313108156,32.21419067228079,34.263696373537705,48.474226100601506,9.98354969133974,11.322434076439968,26.63885903825841,20.227734736833533,1113.9296833927874
25.476888868337532,8.739868503594668,7.990264908115476,33.9443798120619,33.0651031486061,31.59412896098185,49.49280534961754,10.148320305878848,7.736823228289896,29.524517027152452,24.16275383770864,1113.5135567679572
24.0950371589585,7.429246503653391,10.460107697582323,34.953713119397555,32.31627042118319,33.72345657625087,51.382871507326584,11.377439747594456,10.551528632167743,31.11419739724153,22.024257302364404,1104.567993416309
33.34847781232163,5.328142882188268,8.107074548425018,30.244841705346545,35.08192688469641,39.786797849141095,48.73251637054894,4.366683333555022,2.0,31.133008912940095,24.661216004462084,1100.2837203223717
24.66620578573493,7.86764060678097,8.038157190199643,32.643925355060375,33.024851075389854,34.08080504993244,48.47179662455536,10.355744765797274,10.511541575002331,27.7029842351552,20.38743924332052,1099.895241284357
32.62669298741431,5.279390674440455,9.204244835376551,29.770436953996636,35.885400896002636,40.0,48.945376868431566,4.504671840787972,2.0,30.975789627382973,24.37223036747265,1099.1450347802966
